	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713954.1	XM_713954.1	291	312	59.0	19.0
1	rna-XM_713954.1	XM_713954.1	504	99	22.0	19.0
2	rna-XM_713954.1	XM_713954.1	505	98	21.0	19.0
3	rna-XM_713901.2	XM_713901.2	1110	312	29.0	19.0
4	rna-XM_019475064.1	XM_019475064.1	166	98	30.0	19.0
5	rna-XM_019475064.1	XM_019475064.1	176	88	28.0	19.0
6	rna-XM_019475064.1	XM_019475064.1	208	56	24.0	19.0
7	rna-XM_713064.2	XM_713064.2	28	722	22.0	19.0
8	rna-XM_019475067.1	XM_019475067.1	139	650	40.0	19.0
9	rna-XM_019475067.1	XM_019475067.1	339	450	21.0	19.0
10	rna-XM_019475067.1	XM_019475067.1	342	447	22.0	19.0
11	rna-XM_019475067.1	XM_019475067.1	360	429	44.0	19.0
12	rna-XM_019475067.1	XM_019475067.1	361	428	51.0	19.0
13	rna-XM_019475067.1	XM_019475067.1	408	381	23.0	19.0
14	rna-XM_019475067.1	XM_019475067.1	435	354	35.0	19.0
15	rna-XM_019475067.1	XM_019475067.1	438	351	42.0	19.0
16	rna-XM_019475067.1	XM_019475067.1	439	350	25.0	19.0
17	rna-XM_019475067.1	XM_019475067.1	441	348	65.0	19.0
18	rna-XM_019475067.1	XM_019475067.1	442	347	45.0	19.0
19	rna-XM_019475067.1	XM_019475067.1	443	346	33.0	19.0
20	rna-XM_019475067.1	XM_019475067.1	444	345	34.0	19.0
21	rna-XM_019475067.1	XM_019475067.1	445	344	54.0	19.0
22	rna-XM_019475067.1	XM_019475067.1	446	343	24.0	19.0
23	rna-XM_019475067.1	XM_019475067.1	453	336	21.0	19.0
24	rna-XM_019475067.1	XM_019475067.1	454	335	24.0	19.0
25	rna-XM_019475072.1	XM_019475072.1	163	104	23.0	19.0
26	rna-XM_019475072.1	XM_019475072.1	172	95	26.0	19.0
27	rna-XM_019475072.1	XM_019475072.1	247	20	28.0	19.0
28	rna-XM_708670.1	XM_708670.1	1149	639	20.0	19.0
29	rna-XM_708670.1	XM_708670.1	1515	273	29.0	19.0
30	rna-XM_708670.1	XM_708670.1	1530	258	24.0	19.0
31	rna-XM_708670.1	XM_708670.1	1548	240	61.0	19.0
32	rna-XM_708670.1	XM_708670.1	1596	192	20.0	19.0
33	rna-XM_708670.1	XM_708670.1	1768	20	47.0	19.0
34	rna-XM_019475073.1	XM_019475073.1	333	51	54.0	19.0
35	rna-XM_019475073.1	XM_019475073.1	334	50	22.0	19.0
36	rna-XM_019475073.1	XM_019475073.1	364	20	108.0	19.0
37	rna-XM_708692.1	XM_708692.1	475	332	22.0	19.0
38	rna-XM_708692.1	XM_708692.1	516	291	30.0	19.0
39	rna-XM_716341.2	XM_716341.2	402	261	21.0	19.0
40	rna-XM_716341.2	XM_716341.2	454	209	34.0	19.0
41	rna-XM_716359.2	XM_716359.2	495	21	21.0	19.0
42	rna-XM_716399.1	XM_716399.1	372	237	49.0	19.0
43	rna-XM_716399.1	XM_716399.1	428	181	21.0	19.0
44	rna-XM_716399.1	XM_716399.1	438	171	20.0	19.0
45	rna-XM_716399.1	XM_716399.1	441	168	22.0	19.0
46	rna-XM_716399.1	XM_716399.1	522	87	21.0	19.0
47	rna-XM_019475076.1	XM_019475076.1	379	50	44.0	19.0
48	rna-XM_019475076.1	XM_019475076.1	409	20	30.0	19.0
49	rna-XM_716407.2	XM_716407.2	720	51	28.0	19.0
50	rna-XM_019475081.1	XM_019475081.1	1251	21	21.0	19.0
51	rna-XM_708572.1	XM_708572.1	310	101	22.0	19.0
52	rna-XM_713369.2	XM_713369.2	414	21	29.0	19.0
53	rna-XM_019475113.1	XM_019475113.1	101	298	47.0	19.0
54	rna-XM_019475113.1	XM_019475113.1	183	216	22.0	19.0
55	rna-XM_019475113.1	XM_019475113.1	186	213	23.0	19.0
56	rna-XM_019475113.1	XM_019475113.1	206	193	43.0	19.0
57	rna-XM_019475113.1	XM_019475113.1	216	183	64.0	19.0
58	rna-XM_019475113.1	XM_019475113.1	261	138	102.0	19.0
59	rna-XM_019475113.1	XM_019475113.1	262	137	40.0	19.0
60	rna-XM_019475113.1	XM_019475113.1	263	136	35.0	19.0
61	rna-XM_019475113.1	XM_019475113.1	264	135	26.0	19.0
62	rna-XM_019475113.1	XM_019475113.1	301	98	20.0	19.0
63	rna-XM_019475113.1	XM_019475113.1	318	81	21.0	19.0
64	rna-XM_019475113.1	XM_019475113.1	348	51	20.0	19.0
65	rna-XM_019475113.1	XM_019475113.1	349	50	20.0	19.0
66	rna-XM_019475114.1	XM_019475114.1	69	87	25.0	19.0
67	rna-XM_019475114.1	XM_019475114.1	111	45	20.0	19.0
68	rna-XM_019475114.1	XM_019475114.1	112	44	22.0	19.0
69	rna-XM_019475114.1	XM_019475114.1	123	33	73.0	19.0
70	rna-XM_019475114.1	XM_019475114.1	124	32	89.0	19.0
71	rna-XM_019475114.1	XM_019475114.1	127	29	24.0	19.0
72	rna-XM_019475114.1	XM_019475114.1	135	21	28.0	19.0
73	rna-XM_019475114.1	XM_019475114.1	136	20	20.0	19.0
74	rna-XM_713748.2	XM_713748.2	142	296	38.0	19.0
75	rna-XM_713748.2	XM_713748.2	156	282	44.0	19.0
76	rna-XM_713748.2	XM_713748.2	157	281	59.0	19.0
77	rna-XM_713748.2	XM_713748.2	177	261	26.0	19.0
78	rna-XM_713748.2	XM_713748.2	193	245	25.0	19.0
79	rna-XM_713748.2	XM_713748.2	255	183	25.0	19.0
80	rna-XM_713748.2	XM_713748.2	261	177	26.0	19.0
81	rna-XM_713748.2	XM_713748.2	291	147	41.0	19.0
82	rna-XM_713748.2	XM_713748.2	303	135	25.0	19.0
83	rna-XM_713748.2	XM_713748.2	309	129	22.0	19.0
84	rna-XM_713748.2	XM_713748.2	315	123	27.0	19.0
85	rna-XM_713748.2	XM_713748.2	319	119	34.0	19.0
86	rna-XM_713748.2	XM_713748.2	336	102	41.0	19.0
87	rna-XM_713748.2	XM_713748.2	348	90	56.0	19.0
88	rna-XM_713748.2	XM_713748.2	405	33	20.0	19.0
89	rna-XM_713748.2	XM_713748.2	417	21	28.0	19.0
90	rna-XM_713748.2	XM_713748.2	418	20	31.0	19.0
91	rna-XM_713748.2	XM_713748.2	425	13	33.0	19.0
92	rna-XM_019475120.1	XM_019475120.1	184	185	21.0	19.0
93	rna-XM_019475120.1	XM_019475120.1	277	92	23.0	19.0
94	rna-XM_712510.2	XM_712510.2	1141	263	24.0	19.0
95	rna-XM_712560.1	XM_712560.1	1381	80	50.0	19.0
96	rna-XM_712562.2	XM_712562.2	1134	243	23.0	19.0
97	rna-XM_712562.2	XM_712562.2	1140	237	25.0	19.0
98	rna-XM_712562.2	XM_712562.2	1239	138	21.0	19.0
99	rna-XM_706790.2	XM_706790.2	1092	231	21.0	19.0
100	rna-XM_706790.2	XM_706790.2	1105	218	22.0	19.0
101	rna-XM_706790.2	XM_706790.2	1134	189	24.0	19.0
102	rna-XM_706790.2	XM_706790.2	1156	167	22.0	19.0
103	rna-XM_706790.2	XM_706790.2	1158	165	42.0	19.0
104	rna-XM_706790.2	XM_706790.2	1165	158	25.0	19.0
105	rna-XM_706790.2	XM_706790.2	1169	154	20.0	19.0
106	rna-XM_706790.2	XM_706790.2	1170	153	25.0	19.0
107	rna-XM_706790.2	XM_706790.2	1173	150	31.0	19.0
108	rna-XM_706790.2	XM_706790.2	1174	149	27.0	19.0
109	rna-XM_706790.2	XM_706790.2	1177	146	27.0	19.0
110	rna-XM_706790.2	XM_706790.2	1178	145	26.0	19.0
111	rna-XM_706790.2	XM_706790.2	1180	143	39.0	19.0
112	rna-XM_706790.2	XM_706790.2	1181	142	20.0	19.0
113	rna-XM_706790.2	XM_706790.2	1186	137	28.0	19.0
114	rna-XM_718331.2	XM_718331.2	301	1457	23.0	19.0
115	rna-XM_718364.2	XM_718364.2	668	1453	26.0	19.0
116	rna-XM_019475144.1	XM_019475144.1	300	21	23.0	19.0
117	rna-XM_019475147.1	XM_019475147.1	263	151	100.0	19.0
118	rna-XM_019475147.1	XM_019475147.1	393	21	25.0	19.0
119	rna-XM_019475147.1	XM_019475147.1	394	20	33.0	19.0
120	rna-XM_019475153.1	XM_019475153.1	690	75	23.0	19.0
121	rna-XM_708702.2	XM_708702.2	670	407	20.0	19.0
122	rna-XM_707928.1	XM_707928.1	357	117	27.0	19.0
123	rna-XM_707928.1	XM_707928.1	453	21	29.0	19.0
124	rna-XM_707928.1	XM_707928.1	454	20	39.0	19.0
125	rna-XM_711243.1	XM_711243.1	465	21	34.0	19.0
126	rna-XM_711217.2	XM_711217.2	2206	800	20.0	19.0
127	rna-XM_019475165.1	XM_019475165.1	253	158	20.0	19.0
128	rna-XM_019475165.1	XM_019475165.1	291	120	28.0	19.0
129	rna-XM_019475165.1	XM_019475165.1	294	117	25.0	19.0
130	rna-XM_019475165.1	XM_019475165.1	297	114	23.0	19.0
131	rna-XM_019475165.1	XM_019475165.1	323	88	28.0	19.0
132	rna-XM_019475165.1	XM_019475165.1	327	84	33.0	19.0
133	rna-XM_019475165.1	XM_019475165.1	330	81	42.0	19.0
134	rna-XM_019475165.1	XM_019475165.1	331	80	24.0	19.0
135	rna-XM_019475165.1	XM_019475165.1	333	78	36.0	19.0
136	rna-XM_019475165.1	XM_019475165.1	334	77	27.0	19.0
137	rna-XM_019475165.1	XM_019475165.1	360	51	21.0	19.0
