	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713980.1	XM_713980.1	155	157	42.0	27.0
1	rna-XM_713980.1	XM_713980.1	156	156	33.0	27.0
2	rna-XM_713980.1	XM_713980.1	184	128	41.0	27.0
3	rna-XM_713980.1	XM_713980.1	223	89	29.0	27.0
4	rna-XM_713980.1	XM_713980.1	224	88	29.0	27.0
5	rna-XM_713980.1	XM_713980.1	233	79	28.0	27.0
6	rna-XM_713978.2	XM_713978.2	247	521	83.0	27.0
7	rna-XM_713978.2	XM_713978.2	249	519	28.0	27.0
8	rna-XM_713978.2	XM_713978.2	302	466	42.0	27.0
9	rna-XM_713978.2	XM_713978.2	303	465	33.0	27.0
10	rna-XM_713978.2	XM_713978.2	334	434	29.0	27.0
11	rna-XM_713975.2	XM_713975.2	73	1466	74.0	27.0
12	rna-XM_713975.2	XM_713975.2	74	1465	32.0	27.0
13	rna-XM_713975.2	XM_713975.2	122	1417	32.0	27.0
14	rna-XM_713975.2	XM_713975.2	161	1378	29.0	27.0
15	rna-XM_713975.2	XM_713975.2	187	1352	40.0	27.0
16	rna-XM_713968.1	XM_713968.1	148	704	29.0	27.0
17	rna-XM_713968.1	XM_713968.1	158	694	69.0	27.0
18	rna-XM_713968.1	XM_713968.1	161	691	191.0	27.0
19	rna-XM_713968.1	XM_713968.1	191	661	42.0	27.0
20	rna-XM_713968.1	XM_713968.1	344	508	28.0	27.0
21	rna-XM_713968.1	XM_713968.1	379	473	50.0	27.0
22	rna-XM_713965.1	XM_713965.1	1489	134	51.0	27.0
23	rna-XM_713962.1	XM_713962.1	8	673	56.0	27.0
24	rna-XM_713960.1	XM_713960.1	352	1748	94.0	27.0
25	rna-XM_713960.1	XM_713960.1	2094	6	56.0	27.0
26	rna-XM_713958.1	XM_713958.1	129	1740	30.0	27.0
27	rna-XM_713958.1	XM_713958.1	1596	273	55.0	27.0
28	rna-XM_713958.1	XM_713958.1	1597	272	31.0	27.0
29	rna-XM_713958.1	XM_713958.1	1620	249	71.0	27.0
30	rna-XM_713957.1	XM_713957.1	0	1203	408.0	27.0
31	rna-XM_713957.1	XM_713957.1	1	1202	89.0	27.0
32	rna-XM_713957.1	XM_713957.1	7	1196	45.0	27.0
33	rna-XM_713957.1	XM_713957.1	8	1195	33.0	27.0
34	rna-XM_713957.1	XM_713957.1	19	1184	81.0	27.0
