	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713980.1	XM_713980.1	155	157	56.0	28.0
1	rna-XM_713980.1	XM_713980.1	156	156	39.0	28.0
2	rna-XM_713980.1	XM_713980.1	224	88	41.0	28.0
3	rna-XM_713980.1	XM_713980.1	232	80	35.0	28.0
4	rna-XM_713980.1	XM_713980.1	233	79	44.0	28.0
5	rna-XM_713978.2	XM_713978.2	246	522	45.0	28.0
6	rna-XM_713978.2	XM_713978.2	247	521	109.0	28.0
7	rna-XM_713978.2	XM_713978.2	249	519	35.0	28.0
8	rna-XM_713978.2	XM_713978.2	302	466	62.0	28.0
9	rna-XM_713978.2	XM_713978.2	303	465	42.0	28.0
10	rna-XM_713978.2	XM_713978.2	334	434	35.0	28.0
11	rna-XM_713975.2	XM_713975.2	73	1466	114.0	28.0
12	rna-XM_713975.2	XM_713975.2	74	1465	45.0	28.0
13	rna-XM_713975.2	XM_713975.2	161	1378	36.0	28.0
14	rna-XM_713975.2	XM_713975.2	186	1353	30.0	28.0
15	rna-XM_713975.2	XM_713975.2	187	1352	43.0	28.0
16	rna-XM_713975.2	XM_713975.2	210	1329	31.0	28.0
17	rna-XM_713975.2	XM_713975.2	929	610	37.0	28.0
18	rna-XM_713968.1	XM_713968.1	158	694	65.0	28.0
19	rna-XM_713968.1	XM_713968.1	161	691	175.0	28.0
20	rna-XM_713968.1	XM_713968.1	191	661	38.0	28.0
21	rna-XM_713968.1	XM_713968.1	379	473	67.0	28.0
22	rna-XM_713968.1	XM_713968.1	597	255	31.0	28.0
23	rna-XM_713965.1	XM_713965.1	1489	134	79.0	28.0
24	rna-XM_713962.1	XM_713962.1	8	673	60.0	28.0
25	rna-XM_713960.1	XM_713960.1	352	1748	62.0	28.0
26	rna-XM_713960.1	XM_713960.1	2094	6	60.0	28.0
27	rna-XM_713958.1	XM_713958.1	304	1565	31.0	28.0
28	rna-XM_713958.1	XM_713958.1	1596	273	54.0	28.0
29	rna-XM_713958.1	XM_713958.1	1597	272	48.0	28.0
30	rna-XM_713958.1	XM_713958.1	1620	249	85.0	28.0
31	rna-XM_713957.1	XM_713957.1	0	1203	414.0	28.0
32	rna-XM_713957.1	XM_713957.1	1	1202	100.0	28.0
33	rna-XM_713957.1	XM_713957.1	3	1200	34.0	28.0
34	rna-XM_713957.1	XM_713957.1	7	1196	55.0	28.0
35	rna-XM_713957.1	XM_713957.1	8	1195	41.0	28.0
36	rna-XM_713957.1	XM_713957.1	19	1184	100.0	28.0
37	rna-XM_713957.1	XM_713957.1	20	1183	69.0	28.0
38	rna-XM_713957.1	XM_713957.1	28	1175	75.0	28.0
39	rna-XM_713957.1	XM_713957.1	30	1173	57.0	28.0
40	rna-XM_713957.1	XM_713957.1	31	1172	39.0	28.0
41	rna-XM_713957.1	XM_713957.1	34	1169	33.0	28.0
42	rna-XM_713957.1	XM_713957.1	40	1163	63.0	28.0
43	rna-XM_713957.1	XM_713957.1	43	1160	95.0	28.0
44	rna-XM_713957.1	XM_713957.1	47	1156	66.0	28.0
45	rna-XM_713957.1	XM_713957.1	48	1155	32.0	28.0
46	rna-XM_713957.1	XM_713957.1	50	1153	51.0	28.0
47	rna-XM_713957.1	XM_713957.1	51	1152	32.0	28.0
48	rna-XM_713957.1	XM_713957.1	52	1151	46.0	28.0
49	rna-XM_713957.1	XM_713957.1	53	1150	104.0	28.0
50	rna-XM_713957.1	XM_713957.1	54	1149	118.0	28.0
51	rna-XM_713957.1	XM_713957.1	55	1148	374.0	28.0
52	rna-XM_713957.1	XM_713957.1	63	1140	31.0	28.0
53	rna-XM_713957.1	XM_713957.1	64	1139	52.0	28.0
54	rna-XM_713957.1	XM_713957.1	74	1129	30.0	28.0
55	rna-XM_713957.1	XM_713957.1	76	1127	33.0	28.0
56	rna-XM_713957.1	XM_713957.1	77	1126	38.0	28.0
57	rna-XM_713957.1	XM_713957.1	79	1124	36.0	28.0
58	rna-XM_713957.1	XM_713957.1	84	1119	36.0	28.0
59	rna-XM_713957.1	XM_713957.1	85	1118	34.0	28.0
60	rna-XM_713957.1	XM_713957.1	88	1115	37.0	28.0
61	rna-XM_713957.1	XM_713957.1	89	1114	51.0	28.0
62	rna-XM_713957.1	XM_713957.1	90	1113	38.0	28.0
63	rna-XM_713957.1	XM_713957.1	91	1112	54.0	28.0
64	rna-XM_713957.1	XM_713957.1	92	1111	51.0	28.0
65	rna-XM_713957.1	XM_713957.1	93	1110	31.0	28.0
66	rna-XM_713957.1	XM_713957.1	94	1109	84.0	28.0
67	rna-XM_713957.1	XM_713957.1	95	1108	37.0	28.0
68	rna-XM_713957.1	XM_713957.1	96	1107	48.0	28.0
69	rna-XM_713957.1	XM_713957.1	97	1106	61.0	28.0
70	rna-XM_713957.1	XM_713957.1	99	1104	40.0	28.0
71	rna-XM_713957.1	XM_713957.1	100	1103	98.0	28.0
72	rna-XM_713957.1	XM_713957.1	102	1101	48.0	28.0
73	rna-XM_713957.1	XM_713957.1	103	1100	72.0	28.0
74	rna-XM_713957.1	XM_713957.1	105	1098	44.0	28.0
75	rna-XM_713957.1	XM_713957.1	106	1097	87.0	28.0
76	rna-XM_713957.1	XM_713957.1	107	1096	33.0	28.0
77	rna-XM_713957.1	XM_713957.1	108	1095	32.0	28.0
78	rna-XM_713957.1	XM_713957.1	109	1094	46.0	28.0
79	rna-XM_713957.1	XM_713957.1	111	1092	35.0	28.0
80	rna-XM_713957.1	XM_713957.1	112	1091	44.0	28.0
