	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713978.2	XM_713978.2	9	759	109.0	20.0
1	rna-XM_713978.2	XM_713978.2	14	754	31.0	20.0
2	rna-XM_713978.2	XM_713978.2	53	715	48.0	20.0
3	rna-XM_713978.2	XM_713978.2	251	517	31.0	20.0
4	rna-XM_713978.2	XM_713978.2	263	505	24.0	20.0
5	rna-XM_713957.1	XM_713957.1	0	1203	79.0	20.0
6	rna-XM_713957.1	XM_713957.1	1	1202	22.0	20.0
7	rna-XM_713957.1	XM_713957.1	18	1185	23.0	20.0
8	rna-XM_713957.1	XM_713957.1	19	1184	22.0	20.0
9	rna-XM_713957.1	XM_713957.1	20	1183	25.0	20.0
10	rna-XM_713957.1	XM_713957.1	31	1172	26.0	20.0
11	rna-XM_713957.1	XM_713957.1	34	1169	26.0	20.0
12	rna-XM_713957.1	XM_713957.1	35	1168	21.0	20.0
13	rna-XM_713957.1	XM_713957.1	40	1163	21.0	20.0
14	rna-XM_713957.1	XM_713957.1	41	1162	24.0	20.0
15	rna-XM_713957.1	XM_713957.1	43	1160	34.0	20.0
16	rna-XM_713957.1	XM_713957.1	45	1158	24.0	20.0
17	rna-XM_713957.1	XM_713957.1	46	1157	32.0	20.0
18	rna-XM_713957.1	XM_713957.1	47	1156	56.0	20.0
19	rna-XM_713957.1	XM_713957.1	48	1155	30.0	20.0
20	rna-XM_713957.1	XM_713957.1	49	1154	30.0	20.0
21	rna-XM_713957.1	XM_713957.1	50	1153	46.0	20.0
22	rna-XM_713957.1	XM_713957.1	52	1151	23.0	20.0
23	rna-XM_713957.1	XM_713957.1	54	1149	22.0	20.0
24	rna-XM_713957.1	XM_713957.1	55	1148	50.0	20.0
25	rna-XM_713957.1	XM_713957.1	74	1129	24.0	20.0
26	rna-XM_713957.1	XM_713957.1	77	1126	35.0	20.0
27	rna-XM_713957.1	XM_713957.1	79	1124	21.0	20.0
28	rna-XM_713957.1	XM_713957.1	89	1114	27.0	20.0
