	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713980.1	XM_713980.1	155	157	26.0	25.0
1	rna-XM_713980.1	XM_713980.1	232	80	54.0	25.0
2	rna-XM_713980.1	XM_713980.1	233	79	59.0	25.0
3	rna-XM_713978.2	XM_713978.2	247	521	56.0	25.0
4	rna-XM_713975.2	XM_713975.2	73	1466	35.0	25.0
5	rna-XM_713965.1	XM_713965.1	1417	206	50.0	25.0
6	rna-XM_713962.1	XM_713962.1	8	673	32.0	25.0
7	rna-XM_713960.1	XM_713960.1	2094	6	32.0	25.0
8	rna-XM_713958.1	XM_713958.1	1740	129	27.0	25.0
9	rna-XM_713958.1	XM_713958.1	1743	126	31.0	25.0
10	rna-XM_713958.1	XM_713958.1	1777	92	90.0	25.0
11	rna-XM_713957.1	XM_713957.1	0	1203	259.0	25.0
12	rna-XM_713957.1	XM_713957.1	19	1184	30.0	25.0
13	rna-XM_713957.1	XM_713957.1	53	1150	37.0	25.0
14	rna-XM_713957.1	XM_713957.1	54	1149	26.0	25.0
15	rna-XM_713957.1	XM_713957.1	55	1148	82.0	25.0
16	rna-XM_713957.1	XM_713957.1	118	1085	41.0	25.0
17	rna-XM_713957.1	XM_713957.1	121	1082	32.0	25.0
18	rna-XM_713957.1	XM_713957.1	133	1070	33.0	25.0
19	rna-XM_713957.1	XM_713957.1	135	1068	26.0	25.0
20	rna-XM_713957.1	XM_713957.1	175	1028	59.0	25.0
21	rna-XM_713957.1	XM_713957.1	181	1022	28.0	25.0
22	rna-XM_713957.1	XM_713957.1	184	1019	33.0	25.0
23	rna-XM_713957.1	XM_713957.1	270	933	34.0	25.0
24	rna-XM_713957.1	XM_713957.1	298	905	26.0	25.0
25	rna-XM_713957.1	XM_713957.1	891	312	30.0	25.0
26	rna-XM_713957.1	XM_713957.1	895	308	33.0	25.0
27	rna-XM_713957.1	XM_713957.1	937	266	44.0	25.0
28	rna-XM_713957.1	XM_713957.1	969	234	48.0	25.0
29	rna-XM_713957.1	XM_713957.1	999	204	38.0	25.0
30	rna-XM_713957.1	XM_713957.1	1096	107	33.0	25.0
31	rna-XM_713954.1	XM_713954.1	88	515	34.0	25.0
32	rna-XM_713954.1	XM_713954.1	91	512	215.0	25.0
33	rna-XM_713954.1	XM_713954.1	141	462	46.0	25.0
34	rna-XM_713954.1	XM_713954.1	142	461	171.0	25.0
35	rna-XM_713954.1	XM_713954.1	186	417	76.0	25.0
36	rna-XM_713954.1	XM_713954.1	187	416	39.0	25.0
37	rna-XM_713954.1	XM_713954.1	216	387	36.0	25.0
38	rna-XM_713954.1	XM_713954.1	258	345	35.0	25.0
39	rna-XM_713954.1	XM_713954.1	259	344	76.0	25.0
40	rna-XM_713954.1	XM_713954.1	261	342	164.0	25.0
41	rna-XM_713954.1	XM_713954.1	262	341	64.0	25.0
42	rna-XM_713954.1	XM_713954.1	266	337	27.0	25.0
43	rna-XM_713954.1	XM_713954.1	273	330	40.0	25.0
44	rna-XM_713954.1	XM_713954.1	275	328	26.0	25.0
45	rna-XM_713954.1	XM_713954.1	276	327	26.0	25.0
46	rna-XM_713954.1	XM_713954.1	291	312	540.0	25.0
47	rna-XM_713954.1	XM_713954.1	292	311	136.0	25.0
48	rna-XM_713954.1	XM_713954.1	316	287	31.0	25.0
49	rna-XM_713954.1	XM_713954.1	333	270	39.0	25.0
50	rna-XM_713954.1	XM_713954.1	334	269	36.0	25.0
51	rna-XM_713954.1	XM_713954.1	344	259	29.0	25.0
52	rna-XM_713954.1	XM_713954.1	349	254	32.0	25.0
53	rna-XM_713954.1	XM_713954.1	362	241	36.0	25.0
54	rna-XM_713954.1	XM_713954.1	369	234	30.0	25.0
55	rna-XM_713954.1	XM_713954.1	372	231	39.0	25.0
56	rna-XM_713954.1	XM_713954.1	373	230	36.0	25.0
57	rna-XM_713954.1	XM_713954.1	381	222	30.0	25.0
58	rna-XM_713954.1	XM_713954.1	382	221	76.0	25.0
59	rna-XM_713954.1	XM_713954.1	411	192	109.0	25.0
60	rna-XM_713954.1	XM_713954.1	450	153	33.0	25.0
61	rna-XM_713954.1	XM_713954.1	451	152	33.0	25.0
62	rna-XM_713954.1	XM_713954.1	462	141	27.0	25.0
63	rna-XM_713954.1	XM_713954.1	465	138	45.0	25.0
64	rna-XM_713954.1	XM_713954.1	466	137	75.0	25.0
65	rna-XM_713954.1	XM_713954.1	467	136	31.0	25.0
66	rna-XM_713954.1	XM_713954.1	468	135	27.0	25.0
67	rna-XM_713954.1	XM_713954.1	469	134	27.0	25.0
68	rna-XM_713954.1	XM_713954.1	471	132	31.0	25.0
69	rna-XM_713954.1	XM_713954.1	473	130	26.0	25.0
70	rna-XM_713954.1	XM_713954.1	474	129	34.0	25.0
