	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713980.1	XM_713980.1	155	157	53.0	26.0
1	rna-XM_713980.1	XM_713980.1	156	156	29.0	26.0
2	rna-XM_713980.1	XM_713980.1	184	128	28.0	26.0
3	rna-XM_713980.1	XM_713980.1	224	88	31.0	26.0
4	rna-XM_713980.1	XM_713980.1	233	79	43.0	26.0
5	rna-XM_713978.2	XM_713978.2	246	522	51.0	26.0
6	rna-XM_713978.2	XM_713978.2	247	521	85.0	26.0
7	rna-XM_713978.2	XM_713978.2	249	519	37.0	26.0
8	rna-XM_713975.2	XM_713975.2	73	1466	50.0	26.0
9	rna-XM_713975.2	XM_713975.2	74	1465	28.0	26.0
10	rna-XM_713975.2	XM_713975.2	186	1353	28.0	26.0
11	rna-XM_713975.2	XM_713975.2	187	1352	36.0	26.0
12	rna-XM_713975.2	XM_713975.2	929	610	37.0	26.0
13	rna-XM_713968.1	XM_713968.1	161	691	68.0	26.0
14	rna-XM_713968.1	XM_713968.1	191	661	30.0	26.0
15	rna-XM_713968.1	XM_713968.1	344	508	30.0	26.0
16	rna-XM_713968.1	XM_713968.1	379	473	31.0	26.0
17	rna-XM_713968.1	XM_713968.1	597	255	28.0	26.0
18	rna-XM_713965.1	XM_713965.1	1489	134	58.0	26.0
19	rna-XM_713962.1	XM_713962.1	8	673	30.0	26.0
20	rna-XM_713960.1	XM_713960.1	352	1748	58.0	26.0
21	rna-XM_713960.1	XM_713960.1	2094	6	30.0	26.0
22	rna-XM_713958.1	XM_713958.1	1620	249	35.0	26.0
23	rna-XM_713957.1	XM_713957.1	0	1203	189.0	26.0
24	rna-XM_713957.1	XM_713957.1	1	1202	51.0	26.0
25	rna-XM_713957.1	XM_713957.1	7	1196	28.0	26.0
26	rna-XM_713957.1	XM_713957.1	19	1184	64.0	26.0
27	rna-XM_713957.1	XM_713957.1	28	1175	57.0	26.0
28	rna-XM_713957.1	XM_713957.1	30	1173	51.0	26.0
29	rna-XM_713957.1	XM_713957.1	40	1163	46.0	26.0
30	rna-XM_713957.1	XM_713957.1	43	1160	52.0	26.0
31	rna-XM_713957.1	XM_713957.1	47	1156	41.0	26.0
32	rna-XM_713957.1	XM_713957.1	51	1152	27.0	26.0
33	rna-XM_713957.1	XM_713957.1	52	1151	27.0	26.0
34	rna-XM_713957.1	XM_713957.1	53	1150	75.0	26.0
35	rna-XM_713957.1	XM_713957.1	54	1149	68.0	26.0
36	rna-XM_713957.1	XM_713957.1	55	1148	268.0	26.0
37	rna-XM_713957.1	XM_713957.1	61	1142	30.0	26.0
38	rna-XM_713957.1	XM_713957.1	63	1140	28.0	26.0
