	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713980.1	XM_713980.1	155	157	75.0	28.0
1	rna-XM_713980.1	XM_713980.1	156	156	43.0	28.0
2	rna-XM_713980.1	XM_713980.1	184	128	59.0	28.0
3	rna-XM_713980.1	XM_713980.1	185	127	35.0	28.0
4	rna-XM_713980.1	XM_713980.1	223	89	40.0	28.0
5	rna-XM_713980.1	XM_713980.1	224	88	48.0	28.0
6	rna-XM_713980.1	XM_713980.1	232	80	53.0	28.0
7	rna-XM_713980.1	XM_713980.1	233	79	63.0	28.0
8	rna-XM_713978.2	XM_713978.2	246	522	62.0	28.0
9	rna-XM_713978.2	XM_713978.2	247	521	112.0	28.0
10	rna-XM_713978.2	XM_713978.2	249	519	52.0	28.0
11	rna-XM_713978.2	XM_713978.2	302	466	49.0	28.0
12	rna-XM_713978.2	XM_713978.2	334	434	30.0	28.0
13	rna-XM_713975.2	XM_713975.2	73	1466	79.0	28.0
14	rna-XM_713975.2	XM_713975.2	122	1417	37.0	28.0
15	rna-XM_713975.2	XM_713975.2	161	1378	40.0	28.0
16	rna-XM_713975.2	XM_713975.2	186	1353	31.0	28.0
17	rna-XM_713975.2	XM_713975.2	187	1352	49.0	28.0
18	rna-XM_713975.2	XM_713975.2	210	1329	30.0	28.0
19	rna-XM_713975.2	XM_713975.2	929	610	44.0	28.0
20	rna-XM_713968.1	XM_713968.1	158	694	64.0	28.0
21	rna-XM_713968.1	XM_713968.1	161	691	108.0	28.0
22	rna-XM_713968.1	XM_713968.1	191	661	41.0	28.0
23	rna-XM_713968.1	XM_713968.1	379	473	45.0	28.0
24	rna-XM_713968.1	XM_713968.1	597	255	30.0	28.0
25	rna-XM_713966.1	XM_713966.1	505	224	44.0	28.0
26	rna-XM_713966.1	XM_713966.1	535	194	30.0	28.0
27	rna-XM_713965.1	XM_713965.1	1489	134	73.0	28.0
28	rna-XM_713962.1	XM_713962.1	8	673	42.0	28.0
29	rna-XM_713960.1	XM_713960.1	352	1748	142.0	28.0
30	rna-XM_713960.1	XM_713960.1	2094	6	42.0	28.0
31	rna-XM_713958.1	XM_713958.1	1620	249	66.0	28.0
32	rna-XM_713957.1	XM_713957.1	0	1203	265.0	28.0
33	rna-XM_713957.1	XM_713957.1	1	1202	75.0	28.0
34	rna-XM_713957.1	XM_713957.1	7	1196	33.0	28.0
35	rna-XM_713957.1	XM_713957.1	8	1195	30.0	28.0
36	rna-XM_713957.1	XM_713957.1	19	1184	69.0	28.0
37	rna-XM_713957.1	XM_713957.1	20	1183	47.0	28.0
38	rna-XM_713957.1	XM_713957.1	28	1175	62.0	28.0
39	rna-XM_713957.1	XM_713957.1	30	1173	54.0	28.0
40	rna-XM_713957.1	XM_713957.1	34	1169	36.0	28.0
