	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713978.2	XM_713978.2	7	761	32.0	21.0
1	rna-XM_713978.2	XM_713978.2	8	760	40.0	21.0
2	rna-XM_713978.2	XM_713978.2	9	759	203.0	21.0
3	rna-XM_713978.2	XM_713978.2	17	751	30.0	21.0
4	rna-XM_713978.2	XM_713978.2	251	517	80.0	21.0
5	rna-XM_713978.2	XM_713978.2	263	505	28.0	21.0
6	rna-XM_713957.1	XM_713957.1	0	1203	75.0	21.0
7	rna-XM_713957.1	XM_713957.1	20	1183	24.0	21.0
8	rna-XM_713957.1	XM_713957.1	28	1175	27.0	21.0
9	rna-XM_713957.1	XM_713957.1	40	1163	25.0	21.0
10	rna-XM_713957.1	XM_713957.1	43	1160	36.0	21.0
11	rna-XM_713957.1	XM_713957.1	47	1156	34.0	21.0
12	rna-XM_713957.1	XM_713957.1	48	1155	24.0	21.0
13	rna-XM_713957.1	XM_713957.1	50	1153	32.0	21.0
14	rna-XM_713957.1	XM_713957.1	54	1149	22.0	21.0
15	rna-XM_713957.1	XM_713957.1	55	1148	43.0	21.0
16	rna-XM_713957.1	XM_713957.1	126	1077	23.0	21.0
17	rna-XM_713957.1	XM_713957.1	149	1054	23.0	21.0
18	rna-XM_713957.1	XM_713957.1	298	905	26.0	21.0
19	rna-XM_713954.1	XM_713954.1	91	512	399.0	21.0
20	rna-XM_713954.1	XM_713954.1	127	476	46.0	21.0
21	rna-XM_713954.1	XM_713954.1	349	254	23.0	21.0
22	rna-XM_713954.1	XM_713954.1	369	234	41.0	21.0
23	rna-XM_019475060.1	XM_019475060.1	1637	2599	32.0	21.0
24	rna-XM_019475060.1	XM_019475060.1	2611	1625	37.0	21.0
25	rna-XM_713024.2	XM_713024.2	4	452	39.0	21.0
26	rna-XM_713064.2	XM_713064.2	258	492	28.0	21.0
27	rna-XM_019475067.1	XM_019475067.1	364	425	53.0	21.0
28	rna-XM_019475067.1	XM_019475067.1	757	32	28.0	21.0
29	rna-XM_019475068.1	XM_019475068.1	1861	1199	23.0	21.0
30	rna-XM_707863.2	XM_707863.2	308	3517	88.0	21.0
31	rna-XM_019475073.1	XM_019475073.1	366	18	37.0	21.0
32	rna-XM_716341.2	XM_716341.2	36	627	36.0	21.0
33	rna-XM_716341.2	XM_716341.2	63	600	23.0	21.0
34	rna-XM_716341.2	XM_716341.2	147	516	145.0	21.0
35	rna-XM_716341.2	XM_716341.2	307	356	40.0	21.0
36	rna-XM_716341.2	XM_716341.2	346	317	33.0	21.0
37	rna-XM_716341.2	XM_716341.2	440	223	27.0	21.0
38	rna-XM_716371.1	XM_716371.1	216	837	36.0	21.0
39	rna-XM_716375.2	XM_716375.2	1740	819	32.0	21.0
40	rna-XM_716388.2	XM_716388.2	80	1033	28.0	21.0
41	rna-XM_716397.1	XM_716397.1	141	180	58.0	21.0
42	rna-XM_716397.1	XM_716397.1	163	158	31.0	21.0
43	rna-XM_716399.1	XM_716399.1	353	256	27.0	21.0
44	rna-XM_716399.1	XM_716399.1	428	181	163.0	21.0
45	rna-XM_716399.1	XM_716399.1	475	134	43.0	21.0
46	rna-XM_716399.1	XM_716399.1	517	92	38.0	21.0
47	rna-XM_716399.1	XM_716399.1	522	87	196.0	21.0
48	rna-XM_716399.1	XM_716399.1	539	70	28.0	21.0
49	rna-XM_716399.1	XM_716399.1	545	64	31.0	21.0
50	rna-XM_019475076.1	XM_019475076.1	370	59	25.0	21.0
51	rna-XM_716403.1	XM_716403.1	532	98	41.0	21.0
52	rna-XM_716407.2	XM_716407.2	552	219	25.0	21.0
53	rna-XM_716407.2	XM_716407.2	668	103	37.0	21.0
54	rna-XM_019475082.1	XM_019475082.1	475	719	30.0	21.0
55	rna-XM_716439.1	XM_716439.1	545	1324	23.0	21.0
56	rna-XM_716442.2	XM_716442.2	332	1558	25.0	21.0
57	rna-XM_716442.2	XM_716442.2	392	1498	23.0	21.0
58	rna-XM_716442.2	XM_716442.2	529	1361	68.0	21.0
59	rna-XM_716442.2	XM_716442.2	537	1353	22.0	21.0
60	rna-XM_716442.2	XM_716442.2	563	1327	43.0	21.0
61	rna-XM_716442.2	XM_716442.2	582	1308	53.0	21.0
62	rna-XM_716442.2	XM_716442.2	606	1284	28.0	21.0
63	rna-XM_716442.2	XM_716442.2	616	1274	25.0	21.0
64	rna-XM_716442.2	XM_716442.2	626	1264	119.0	21.0
65	rna-XM_716442.2	XM_716442.2	671	1219	23.0	21.0
66	rna-XM_716442.2	XM_716442.2	693	1197	23.0	21.0
67	rna-XM_716442.2	XM_716442.2	1710	180	22.0	21.0
68	rna-XM_716442.2	XM_716442.2	1833	57	56.0	21.0
69	rna-XM_716447.2	XM_716447.2	553	272	27.0	21.0
70	rna-XM_708542.1	XM_708542.1	134	1147	70.0	21.0
71	rna-XM_708542.1	XM_708542.1	168	1113	23.0	21.0
72	rna-XM_708542.1	XM_708542.1	170	1111	22.0	21.0
73	rna-XM_708542.1	XM_708542.1	178	1103	1067.0	21.0
74	rna-XM_708542.1	XM_708542.1	179	1102	51.0	21.0
75	rna-XM_708542.1	XM_708542.1	196	1085	29.0	21.0
76	rna-XM_708542.1	XM_708542.1	230	1051	24.0	21.0
77	rna-XM_708542.1	XM_708542.1	245	1036	62.0	21.0
78	rna-XM_708542.1	XM_708542.1	260	1021	41.0	21.0
79	rna-XM_708542.1	XM_708542.1	263	1018	29.0	21.0
80	rna-XM_708542.1	XM_708542.1	271	1010	43.0	21.0
81	rna-XM_708542.1	XM_708542.1	281	1000	42.0	21.0
82	rna-XM_708542.1	XM_708542.1	284	997	26.0	21.0
83	rna-XM_708542.1	XM_708542.1	288	993	28.0	21.0
84	rna-XM_708542.1	XM_708542.1	289	992	36.0	21.0
85	rna-XM_708542.1	XM_708542.1	307	974	33.0	21.0
86	rna-XM_708542.1	XM_708542.1	346	935	24.0	21.0
87	rna-XM_708542.1	XM_708542.1	347	934	32.0	21.0
88	rna-XM_708542.1	XM_708542.1	349	932	23.0	21.0
89	rna-XM_708542.1	XM_708542.1	350	931	30.0	21.0
90	rna-XM_708542.1	XM_708542.1	353	928	22.0	21.0
91	rna-XM_708542.1	XM_708542.1	356	925	26.0	21.0
92	rna-XM_708542.1	XM_708542.1	357	924	33.0	21.0
93	rna-XM_708542.1	XM_708542.1	358	923	30.0	21.0
94	rna-XM_708542.1	XM_708542.1	362	919	38.0	21.0
95	rna-XM_708542.1	XM_708542.1	363	918	30.0	21.0
96	rna-XM_708542.1	XM_708542.1	365	916	24.0	21.0
