	ID	Name	position_from_start	position_from_term	actual_count	downsampled_count
0	rna-XM_713978.2	XM_713978.2	9	759	69.0	20.0
1	rna-XM_713978.2	XM_713978.2	53	715	38.0	20.0
2	rna-XM_713978.2	XM_713978.2	251	517	32.0	20.0
3	rna-XM_713978.2	XM_713978.2	263	505	49.0	20.0
4	rna-XM_713957.1	XM_713957.1	0	1203	91.0	20.0
5	rna-XM_713957.1	XM_713957.1	1	1202	30.0	20.0
6	rna-XM_713957.1	XM_713957.1	10	1193	21.0	20.0
7	rna-XM_713957.1	XM_713957.1	11	1192	27.0	20.0
8	rna-XM_713957.1	XM_713957.1	13	1190	22.0	20.0
9	rna-XM_713957.1	XM_713957.1	14	1189	21.0	20.0
10	rna-XM_713957.1	XM_713957.1	17	1186	34.0	20.0
11	rna-XM_713957.1	XM_713957.1	18	1185	48.0	20.0
12	rna-XM_713957.1	XM_713957.1	19	1184	30.0	20.0
13	rna-XM_713957.1	XM_713957.1	20	1183	22.0	20.0
14	rna-XM_713957.1	XM_713957.1	31	1172	24.0	20.0
15	rna-XM_713957.1	XM_713957.1	36	1167	21.0	20.0
16	rna-XM_713957.1	XM_713957.1	38	1165	21.0	20.0
17	rna-XM_713957.1	XM_713957.1	40	1163	33.0	20.0
18	rna-XM_713957.1	XM_713957.1	41	1162	32.0	20.0
19	rna-XM_713957.1	XM_713957.1	42	1161	26.0	20.0
20	rna-XM_713957.1	XM_713957.1	43	1160	34.0	20.0
21	rna-XM_713957.1	XM_713957.1	44	1159	41.0	20.0
22	rna-XM_713957.1	XM_713957.1	45	1158	29.0	20.0
23	rna-XM_713957.1	XM_713957.1	46	1157	34.0	20.0
24	rna-XM_713957.1	XM_713957.1	47	1156	66.0	20.0
25	rna-XM_713957.1	XM_713957.1	48	1155	27.0	20.0
26	rna-XM_713957.1	XM_713957.1	49	1154	37.0	20.0
27	rna-XM_713957.1	XM_713957.1	50	1153	54.0	20.0
28	rna-XM_713957.1	XM_713957.1	51	1152	21.0	20.0
29	rna-XM_713957.1	XM_713957.1	52	1151	21.0	20.0
30	rna-XM_713957.1	XM_713957.1	53	1150	34.0	20.0
31	rna-XM_713957.1	XM_713957.1	55	1148	57.0	20.0
32	rna-XM_713957.1	XM_713957.1	62	1141	29.0	20.0
33	rna-XM_713957.1	XM_713957.1	74	1129	25.0	20.0
34	rna-XM_713957.1	XM_713957.1	75	1128	23.0	20.0
35	rna-XM_713957.1	XM_713957.1	77	1126	28.0	20.0
36	rna-XM_713957.1	XM_713957.1	87	1116	24.0	20.0
37	rna-XM_713957.1	XM_713957.1	89	1114	21.0	20.0
38	rna-XM_713957.1	XM_713957.1	90	1113	22.0	20.0
39	rna-XM_713957.1	XM_713957.1	92	1111	26.0	20.0
40	rna-XM_713957.1	XM_713957.1	93	1110	36.0	20.0
41	rna-XM_713957.1	XM_713957.1	94	1109	50.0	20.0
42	rna-XM_713957.1	XM_713957.1	97	1106	21.0	20.0
43	rna-XM_713957.1	XM_713957.1	102	1101	22.0	20.0
44	rna-XM_713957.1	XM_713957.1	119	1084	25.0	20.0
45	rna-XM_713957.1	XM_713957.1	122	1081	22.0	20.0
46	rna-XM_713957.1	XM_713957.1	203	1000	21.0	20.0
47	rna-XM_713957.1	XM_713957.1	254	949	24.0	20.0
48	rna-XM_713957.1	XM_713957.1	298	905	26.0	20.0
49	rna-XM_713954.1	XM_713954.1	91	512	216.0	20.0
50	rna-XM_713954.1	XM_713954.1	127	476	28.0	20.0
51	rna-XM_713954.1	XM_713954.1	369	234	35.0	20.0
52	rna-XM_713929.2	XM_713929.2	248	2008	23.0	20.0
53	rna-XM_713910.2	XM_713910.2	1274	2629	25.0	20.0
54	rna-XM_019475060.1	XM_019475060.1	2611	1625	24.0	20.0
55	rna-XM_713024.2	XM_713024.2	4	452	21.0	20.0
56	rna-XM_019475064.1	XM_019475064.1	14	250	39.0	20.0
57	rna-XM_019475064.1	XM_019475064.1	29	235	21.0	20.0
58	rna-XM_019475064.1	XM_019475064.1	166	98	62.0	20.0
59	rna-XM_713064.2	XM_713064.2	0	750	26.0	20.0
60	rna-XM_713064.2	XM_713064.2	1	749	35.0	20.0
61	rna-XM_713064.2	XM_713064.2	4	746	34.0	20.0
62	rna-XM_713064.2	XM_713064.2	28	722	24.0	20.0
63	rna-XM_019475067.1	XM_019475067.1	339	450	67.0	20.0
64	rna-XM_019475067.1	XM_019475067.1	353	436	28.0	20.0
65	rna-XM_019475067.1	XM_019475067.1	364	425	81.0	20.0
66	rna-XM_019475067.1	XM_019475067.1	365	424	27.0	20.0
67	rna-XM_019475067.1	XM_019475067.1	412	377	24.0	20.0
68	rna-XM_019475067.1	XM_019475067.1	491	298	35.0	20.0
69	rna-XM_019475067.1	XM_019475067.1	501	288	21.0	20.0
70	rna-XM_707863.2	XM_707863.2	308	3517	106.0	20.0
71	rna-XM_716341.2	XM_716341.2	9	654	25.0	20.0
72	rna-XM_716341.2	XM_716341.2	36	627	74.0	20.0
73	rna-XM_716341.2	XM_716341.2	49	614	41.0	20.0
74	rna-XM_716341.2	XM_716341.2	63	600	24.0	20.0
75	rna-XM_716341.2	XM_716341.2	72	591	33.0	20.0
76	rna-XM_716341.2	XM_716341.2	95	568	22.0	20.0
77	rna-XM_716341.2	XM_716341.2	118	545	21.0	20.0
78	rna-XM_716341.2	XM_716341.2	147	516	112.0	20.0
79	rna-XM_716341.2	XM_716341.2	307	356	28.0	20.0
80	rna-XM_716371.1	XM_716371.1	216	837	71.0	20.0
81	rna-XM_716387.1	XM_716387.1	796	635	22.0	20.0
82	rna-XM_716397.1	XM_716397.1	141	180	25.0	20.0
83	rna-XM_716399.1	XM_716399.1	353	256	22.0	20.0
84	rna-XM_716399.1	XM_716399.1	428	181	107.0	20.0
85	rna-XM_716399.1	XM_716399.1	475	134	30.0	20.0
86	rna-XM_716399.1	XM_716399.1	517	92	42.0	20.0
87	rna-XM_716399.1	XM_716399.1	522	87	117.0	20.0
88	rna-XM_716399.1	XM_716399.1	539	70	25.0	20.0
89	rna-XM_716405.2	XM_716405.2	464	1954	27.0	20.0
90	rna-XM_716407.2	XM_716407.2	661	110	27.0	20.0
91	rna-XM_716419.1	XM_716419.1	113	682	22.0	20.0
92	rna-XM_716442.2	XM_716442.2	529	1361	35.0	20.0
93	rna-XM_716442.2	XM_716442.2	563	1327	27.0	20.0
94	rna-XM_716442.2	XM_716442.2	582	1308	54.0	20.0
95	rna-XM_716442.2	XM_716442.2	593	1297	24.0	20.0
96	rna-XM_716442.2	XM_716442.2	616	1274	28.0	20.0
97	rna-XM_716442.2	XM_716442.2	626	1264	36.0	20.0
98	rna-XM_716442.2	XM_716442.2	1470	420	42.0	20.0
99	rna-XM_716442.2	XM_716442.2	1833	57	35.0	20.0
100	rna-XM_716447.2	XM_716447.2	619	206	44.0	20.0
101	rna-XM_708542.1	XM_708542.1	122	1159	26.0	20.0
102	rna-XM_708542.1	XM_708542.1	134	1147	57.0	20.0
